recording_id,subject_id,activity_id,activity,accel_samples,accel_3s_windows,tail_samples_dropped,primary_status,exclusion_reason,split,allocation_lock,split_feasible_activity,full_sparse_evaluable_client,minimum_support_client,content_sha256
6.Lay-stand/1007_G_1.csv,1007,6,Lay-stand,5706,19,6,included,,train,,True,False,False,7ad2c6a01ae67a5165f977301854dec34eca6179476d38cb33635c8ad7c196b0
6.Lay-stand/1007_G_2.csv,1007,6,Lay-stand,4824,16,24,included,,validation,,True,False,False,a40a64e8bd33253b1e806577f7392844dfa8e7dacd113c6d2bb7d9fac01e7b2e
7.Pick/1007_H_1.csv,1007,7,Pick,9111,30,111,included,,train,client_train_anchor,False,False,False,f2234319e3d2f6f22647f3de1719dd1847ba431cb7ca74530d027f87195a5c77
8.Jump/1007_I_1.csv,1007,8,Jump,1575,5,75,included,,train,,False,False,False,ad5fdcdba64694b0189c958519441f1ca0a2d7674d94d618e0e6a97488f5c2e4
0.Stand/1008_A_1.csv,1008,0,Stand,6157,20,157,included,,train,supported_train_reservation,True,True,True,cf59b8bb583754e8f386862f670754446e25cedf2aebbc87e3bc61867f67cfb9
0.Stand/1008_A_6.csv,1008,0,Stand,6222,20,222,included,,test,supported_test_reservation,True,True,True,b658f816c592ef8422c47ba2a08577f99629563f372fac810045174293b6ca0a
1.Sit/1008_B_1.csv,1008,1,Sit,6151,20,151,included,,test,,True,True,True,6d4e13efe0d89799279ad2c4db493c538c4aa9e8bf64336d53fbe6cdf1eb9046
1.Sit/1008_B_6.csv,1008,1,Sit,6186,20,186,included,,validation,,True,True,True,84596086f767cb8351484a619a607976acb7204e57f28b9b93e0386607215635
2.Talk-sit/1008_C_1.csv,1008,2,Talk-sit,6245,20,245,included,,validation,,True,True,True,f7e5c2f9273716e0c1cd22e9e672aff94e5e161bc94d8d1609f7d2a93e3cb398
2.Talk-sit/1008_C_6.csv,1008,2,Talk-sit,6261,20,261,included,,test,,True,True,True,1ee433a63634168bab9f51c97306e8a39385d6737bcdc7c81bd5cd913ecdd4ad
3.Talk-stand/1008_D_1.csv,1008,3,Talk-stand,6275,20,275,included,,test,supported_test_reservation,True,True,True,a2763ebd73ebb4f593c9608cf376eb5d42ff80677808f342b46296046182a11e
3.Talk-stand/1008_D_6.csv,1008,3,Talk-stand,6649,22,49,included,,train,supported_train_reservation,True,True,True,e9cf7eeed77f9ad12d52b506cb0a9431fb4b0baa0935a37a9cc5ea7aab46cb6d
4.Stand-sit/1008_E_1.csv,1008,4,Stand-sit,2003,6,203,included,,validation,,True,True,True,c670e911111977684febe3a25b403a36369251f82b1a7d2ff7b67bbf3ec5bfe9
4.Stand-sit/1008_E_10.csv,1008,4,Stand-sit,2502,8,102,included,,train,,True,True,True,fca0775664f65c656266d1ab4dc90d6e4112d107dd56baa2b5d80011690fd679
4.Stand-sit/1008_E_2.csv,1008,4,Stand-sit,2016,6,216,included,,train,,True,True,True,d1fffa0b409e93d9d68989961a24aed96afd49b948b4dba966eeebd47a2d1b03
4.Stand-sit/1008_E_3.csv,1008,4,Stand-sit,1887,6,87,included,,train,,True,True,True,713a4602f42f110b65cdacf190f056833bbaf5932a5d4048c5f5d280b4958588
4.Stand-sit/1008_E_4.csv,1008,4,Stand-sit,1757,5,257,included,,validation,,True,True,True,453ef228fb9973df2889cd37f884e7ce6d593ea7b2b31c5fbb860bf6fb3961d4
4.Stand-sit/1008_E_5.csv,1008,4,Stand-sit,1667,5,167,included,,validation,,True,True,True,4c9c14738d64f730af08f10af138bc7dbc8edc59e5a19513fb2e7dba825bb1f8
4.Stand-sit/1008_E_6.csv,1008,4,Stand-sit,2878,9,178,included,,train,,True,True,True,f698ba978de8f2b04d7936c323e006e32604a605e4a0613bdd6299057dd24f48
4.Stand-sit/1008_E_7.csv,1008,4,Stand-sit,2579,8,179,included,,train,,True,True,True,f4a0af5015bc0d820d9129e875123b217faa1b4ee3430570106f09d93740c4c8
4.Stand-sit/1008_E_8.csv,1008,4,Stand-sit,2501,8,101,included,,train,,True,True,True,ad220fe4abccdd218b01fffccd00ebef10c00e2615f2eb224619607a9634c4b3
4.Stand-sit/1008_E_9.csv,1008,4,Stand-sit,2515,8,115,included,,test,,True,True,True,57ce25ef4487a13fd20b9dc4a4134e0187423613280a5339c53bf42423d8ab16
5.Lay/1008_F_1.csv,1008,5,Lay,6132,20,132,included,,test,supported_test_reservation,True,True,True,c8132cb176e7c20dd1d862503a5de832d331206e04666cd6072ad2fde4bddc2b
5.Lay/1008_F_6.csv,1008,5,Lay,6260,20,260,included,,train,supported_train_reservation,True,True,True,006e4337211ff0285285b2a01a853cb28f62fcf6803fe4c4043554a56250e9c6
6.Lay-stand/1008_G_1.csv,1008,6,Lay-stand,5307,17,207,included,,train,,True,True,True,caacece8db315899d02073e6aeba7633da547aa90179311f08106b1fd38d0bba
6.Lay-stand/1008_G_2.csv,1008,6,Lay-stand,4094,13,194,included,,validation,,True,True,True,3ed813a65189e7b5949b83b1dd97345f378e49ab2881f28759c7323226155f89
6.Lay-stand/1008_G_6.csv,1008,6,Lay-stand,4475,14,275,included,,train,,True,True,True,48ef8d2f552168fc3dbe0bc37d4f253d676e21a4a25e303f0493ea413e1ae888
6.Lay-stand/1008_G_7.csv,1008,6,Lay-stand,4058,13,158,included,,train,,True,True,True,ce5ae6fc9fa970673ec78b86893c55fc5fddc4db1890633f9c2f50e014d4e2f9
7.Pick/1008_H_1.csv,1008,7,Pick,8009,26,209,included,,validation,,True,True,True,f97708f04993e93375440ab205af37b87a5b3a09891aa0b142165e2edd6d61a0
7.Pick/1008_H_6.csv,1008,7,Pick,4972,16,172,included,,test,,True,True,True,dc48898f367a8a38522263ba9ba276b5cc31291245bf9f82895fafd4084887fb
8.Jump/1008_I_1.csv,1008,8,Jump,1203,4,3,included,,validation,,True,True,True,ead610dfebb660405e4451b7211cbedc601f7852e0e1e8f92cd19292a577bf23
8.Jump/1008_I_6.csv,1008,8,Jump,1085,3,185,included,,train,,True,True,True,ce00a876efb5e2eac2db4fe2c855df35f1bc00df740de1194f1dc4248dc26893
8.Jump/1008_I_7.csv,1008,8,Jump,1222,4,22,included,,train,,True,True,True,5159c855bb6fee0e1a81fbff3301eb180b612da8d79bc026ecd3abae8fe4dc5a
9.Push-up/1008_J_1.csv,1008,9,Push-up,903,3,3,included,,train,,True,True,True,7b86073b44039f81207e9114f5d7feb542ba5ef07d854cc12b34b6114e15a8e6
9.Push-up/1008_J_2.csv,1008,9,Push-up,995,3,95,included,,train,,True,True,True,ddfa3c3c222da89210033e0f61c521636c0a115868314ebf29d4dd287e5944a8
9.Push-up/1008_J_6.csv,1008,9,Push-up,1023,3,123,included,,validation,,True,True,True,80a18c13622d317b2065316707e3208d2cde653dea30a2a708633bdbac7701cd
9.Push-up/1008_J_7.csv,1008,9,Push-up,941,3,41,included,,train,,True,True,True,9735f6d9af2cb68c4cc3343d28ab49fe7d6d0148ee08fe7a5f9389e7125c8c54
0.Stand/1009_A_1.csv,1009,0,Stand,6231,20,231,included,,train,,False,False,False,4b58208cd474da75cb67bcdd7eaa7e37b9faaebe73b945d021037e0da5600864
1.Sit/1009_B_1.csv,1009,1,Sit,6172,20,172,included,,train,,False,False,False,90e4adb6fb7b01d973985d95a3ecfd6ca09f4684ac23f02244c54586787495c1
2.Talk-sit/1009_C_1.csv,1009,2,Talk-sit,6321,21,21,included,,test,,False,False,False,f1f615aad59d36cacb4003a5adb88aedb21b5e0cf98324b4a25bf98462a1149f
3.Talk-stand/1009_D_1.csv,1009,3,Talk-stand,6480,21,180,included,,train,client_train_anchor,False,False,False,faba84429a506a313da32805c5844fb36f3bc2c45c876ac28221f580aae3b39c
4.Stand-sit/1009_E_1.csv,1009,4,Stand-sit,2390,7,290,included,,train,,True,False,False,7c34aaf3fde68dcbd2b7b4f5015f3cd45ff3a517232662995776811c07568aa3
4.Stand-sit/1009_E_2.csv,1009,4,Stand-sit,2675,8,275,included,,validation,,True,False,False,7f501c553dd199fd3c1adffdc815298c1ea0bb7a8b9e8fad75d4308ba628c2fb
5.Lay/1009_F_1.csv,1009,5,Lay,6211,20,211,included,,validation,,False,False,False,df908df57c6962f454e68f037cd694e2289273d63f4f21a5aa3da521a486c51f
0.Stand/1010_A_1.csv,1010,0,Stand,5999,19,299,included,,validation,,False,False,False,e21c28973b0e5cb859d9c6f64a39358e96b6bf84362a4b026c377a1516e64c2e
1.Sit/1010_B_1.csv,1010,1,Sit,6197,20,197,included,,train,,False,False,False,d9592a0b8dd9e90c562543b173a1c4bac4b420a5e81a9121589460b2cbf966e5
2.Talk-sit/1010_C_1.csv,1010,2,Talk-sit,6252,20,252,included,,train,,False,False,False,fc758e75fad53980e3fbd78436f334bb4453fd275421bf8b8718f28d89889aac
3.Talk-stand/1010_D_1.csv,1010,3,Talk-stand,6629,22,29,included,,train,client_train_anchor,False,False,False,26ac267195b69527d353fee9d202ea23c95bbfe8606efcbb03844ad289f896df
4.Stand-sit/1010_E_1.csv,1010,4,Stand-sit,2121,7,21,included,,train,,True,False,False,cf19e7561d7461944a2d54bb3fd4672e3279a42ad44a2ff2e311a40b24fa7afe
4.Stand-sit/1010_E_2.csv,1010,4,Stand-sit,2260,7,160,included,,test,,True,False,False,fce06946e1d78f1f47af6bca6669f1add648b41a35d9e04831318a154e4b5527
4.Stand-sit/1010_E_3.csv,1010,4,Stand-sit,2099,6,299,included,,train,,True,False,False,2717b54696b46f26ab456b88d854382e4a0d7cc504aeafaed31db8141401209f
5.Lay/1010_F_1.csv,1010,5,Lay,6169,20,169,included,,train,,False,False,False,f9e0d7dd5a5891febb0ea45f5d404b6d6bd1b2191a6074e13aa0597bbb688a35
0.Stand/1011_A_1.csv,1011,0,Stand,6170,20,170,included,,train,,False,False,False,3bbd4c60f1128f04376fa771357fe22aa1446c98222873ab8e3ae1e7d724c7dd
1.Sit/1011_B_1.csv,1011,1,Sit,6151,20,151,included,,validation,,False,False,False,088d7e7d0289f90ef287d5ad0ab78ac7ce0c6d256cb33aefddf55161b3dfc251
2.Talk-sit/1011_C_1.csv,1011,2,Talk-sit,6295,20,295,included,,train,client_train_anchor,False,False,False,e9a54614aa652b02562dc00a72f4ef1b4b3684e4c3c565d1acc7476c4e5f6b9c
3.Talk-stand/1011_D_1.csv,1011,3,Talk-stand,5474,18,74,included,,train,,False,False,False,92a04316b908615373b2b812d4f6022a2f8cb4c14c8d68a234a6539a67cc5a1c
4.Stand-sit/1011_E_1.csv,1011,4,Stand-sit,2151,7,51,included,,validation,,True,False,False,1145868fe9df19cd3bdb7692338e3752ef7898748e366b7d3785777e8848a384
4.Stand-sit/1011_E_2.csv,1011,4,Stand-sit,2354,7,254,included,,train,,True,False,False,7eccffb09564cc5a57a5f9de14aa301a0b5c33e6aa7cc14b8fefcb7ecddc4ea4
4.Stand-sit/1011_E_3.csv,1011,4,Stand-sit,2390,7,290,included,,train,,True,False,False,7856917fb20d79e771acfbe718d97e0aa4e7265cadac92631491b322a96bb551
4.Stand-sit/1011_E_4.csv,1011,4,Stand-sit,2101,7,1,included,,train,,True,False,False,b7f5f5444637e20c6012b9cc46614dedd151b071c1cc0717e2f584200f10d3f0
4.Stand-sit/1011_E_5.csv,1011,4,Stand-sit,2620,8,220,included,,test,,True,False,False,ba39c6cda29dcc92ab8eaddc210b5945d7d491946faa3d457f6e9f87e08e3d67
5.Lay/1011_F_1.csv,1011,5,Lay,6229,20,229,included,,train,,False,False,False,2000e5bf3d00bd41d865a4ed5bb21a4559bc50ff9939a90c7d96ccb1c41fff1f
6.Lay-stand/1011_G_1.csv,1011,6,Lay-stand,4512,15,12,included,,train,,False,False,False,2807f20b95f8cc34908c23e95db0a4eea61c9db3361284b947a0da15adb3e3ce
7.Pick/1011_H_1.csv,1011,7,Pick,4478,14,278,included,,train,,False,False,False,934b8a0c34c5948ecd4381989bb9dae6272b9da2a2284822318de883345e0e39
0.Stand/1013_A_1.csv,1013,0,Stand,5938,19,238,included,,test,supported_test_reservation,True,True,True,c5fdc2f45cf5dffd512bc41d6f83bd3e12c8f8da2d725ba5b143c2b97c0238fa
0.Stand/1013_A_1_0.csv,1013,0,Stand,5999,19,299,included,,train,supported_train_reservation,True,True,True,f9a303eabc642e0490ae9d24828653b3e468dbf3b6f0fe5081ab002cba8dccfa
1.Sit/1013_B_1.csv,1013,1,Sit,5900,19,200,included,,test,,True,True,True,ca5861ee35386868edd75ec2b3313804254158f52f4df85b0a57062fbac4d440
1.Sit/1013_B_1_0.csv,1013,1,Sit,5399,17,299,included,,validation,,True,True,True,55bf9cea223cb394c20bf3fef751d78a30f37bc8779da07837cd55d1630390d3
2.Talk-sit/1013_C_1.csv,1013,2,Talk-sit,5900,19,200,included,,test,supported_test_reservation,True,True,True,ccdda7889601e0608554f50b382c816bd6b8c6b0f72e9b122b3ca278d5a6eb9c
2.Talk-sit/1013_C_1_0.csv,1013,2,Talk-sit,6000,20,0,included,,train,supported_train_reservation,True,True,True,de09ba653681d5719fa0a85910eb3bb4182dcd51e103adfe98f48d88e6341165
3.Talk-stand/1013_D_1.csv,1013,3,Talk-stand,6689,22,89,included,,train,supported_train_reservation,True,True,True,fcc08750942af85ae5f2f5304b24274acd7288af9a5c3b290993057eade7ea18
3.Talk-stand/1013_D_1_0.csv,1013,3,Talk-stand,5999,19,299,included,,test,supported_test_reservation,True,True,True,ec5fd9bdc2c2c5e3eac22fb35ad95cc68619172a39b343af25211e36b94783ba
4.Stand-sit/1013_E_1.csv,1013,4,Stand-sit,1700,5,200,included,,train,,True,True,True,f11cf12bb20d5b9ff0c72b60ba709ec862b36083f3c9a7cf7263152c5a38cee2
4.Stand-sit/1013_E_1_0.csv,1013,4,Stand-sit,1419,4,219,included,,test,,True,True,True,2e33d5b02bbb981c7b21cf1e9f66471a75ffe11cde2998fdce19c2102bf9d9f9
4.Stand-sit/1013_E_2.csv,1013,4,Stand-sit,1699,5,199,included,,validation,,True,True,True,1fe897552b4a02c2eafde1412a6c8d43200445db8404c2d8ce63960025a79233
4.Stand-sit/1013_E_2_0.csv,1013,4,Stand-sit,1503,5,3,included,,train,,True,True,True,0a44c247f7cc711a89e7743ecc4edc891f656ce17b1be93b16a2782ec9a522c4
4.Stand-sit/1013_E_3.csv,1013,4,Stand-sit,1699,5,199,included,,train,,True,True,True,7dc40aa98f93af766e56c3e4de33dd9ab19471a6d6c59ace972094253e4fd864
4.Stand-sit/1013_E_3_0.csv,1013,4,Stand-sit,1512,5,12,included,,train,,True,True,True,aae2a924aaab88e20e63e8fac6e4084f334ec14e7d39f548e0f9ff253d781fc6
4.Stand-sit/1013_E_4.csv,1013,4,Stand-sit,1599,5,99,included,,train,,True,True,True,9642f50e6d6e742ad786e733180e1a1e04c6506aef1b4a1f763ae5f6f83a52b0
4.Stand-sit/1013_E_4_0.csv,1013,4,Stand-sit,1491,4,291,included,,test,,True,True,True,77eec114a617b9b9a11e65dc8f566848db89f92ae9f04a64c1056aa7a54da1c5
4.Stand-sit/1013_E_5.csv,1013,4,Stand-sit,1800,6,0,included,,train,,True,True,True,026734a19642cc598f124887c5c7067f7adaef8c56d1b17ba7f92c395689411f
4.Stand-sit/1013_E_5_0.csv,1013,4,Stand-sit,1491,4,291,included,,validation,,True,True,True,d12aa25b349961921c01c8cd3bf7ba8eb7909d5c982e806927646e3b716c95c3
5.Lay/1013_F_1.csv,1013,5,Lay,5499,18,99,included,,validation,,True,True,True,2955c41a8535439429163e3a0950a41c558c85788f5f21cc1d5571f55ad3567b
5.Lay/1013_F_1_0.csv,1013,5,Lay,5300,17,200,included,,test,,True,True,True,5cf572a22e81156b37b37582f2f0af7ec3183d7360e77e7745053d0638447bd1
6.Lay-stand/1013_G_1.csv,1013,6,Lay-stand,2981,9,281,included,,train,,True,True,True,b1dc39f7dc53842b73174ff699421f019b53c0eda4a9d1859e6c659b3ccf1263
6.Lay-stand/1013_G_1_0.csv,1013,6,Lay-stand,3489,11,189,included,,train,,True,True,True,92caa8f18d7016c22fea570847e9525cfa8e80feff80f66a404f4c1315914c37
6.Lay-stand/1013_G_2.csv,1013,6,Lay-stand,2227,7,127,included,,train,,True,True,True,8b7be6b8b67a840d3d6d271896d0f3c87adc57caad8ef888fa67cdb6fd630171
6.Lay-stand/1013_G_2_0.csv,1013,6,Lay-stand,3375,11,75,included,,validation,,True,True,True,97d28754f37032db87ea4afb9656110b8406ab32fce87c2a9651849af7848223
7.Pick/1013_H_1.csv,1013,7,Pick,6135,20,135,included,,train,,True,True,True,94b8cf15403ceffd1ecce9fea22f08c93fe06cb12b88367f182795cd9078b0fe
7.Pick/1013_H_1_0.csv,1013,7,Pick,3432,11,132,included,,validation,,True,True,True,8edbd550720e3d0adcad51e69820d5338532dd3d4f9fa239308f6033d074ffa2
7.Pick/1013_H_2.csv,1013,7,Pick,3343,11,43,included,,validation,,True,True,True,aef04278ccb22c47e37ec78b14b807ff80977b077205fcfa44429042ea9838b3
8.Jump/1013_I_1.csv,1013,8,Jump,1203,4,3,included,,train,,True,True,True,26d880bd8ba4bb45fe9b165f5eacb8f4af0f35310b43f5cf1cdd0e4f032c7479
8.Jump/1013_I_1_0.csv,1013,8,Jump,1520,5,20,included,,train,,True,True,True,682d557dd03ad01cc139b5324d30db39ccb43a5ec75ad9a4ba4126d102052edb
8.Jump/1013_I_2.csv,1013,8,Jump,1228,4,28,included,,validation,,True,True,True,ee84238af436f469ed9216e2a1453777d5d2e3e2735bd880be06cdeeebec10c2
9.Push-up/1013_J_1.csv,1013,9,Push-up,959,3,59,included,,train,,False,True,True,03a4f0f8de9dd5bae7b4dfc60961ee1dc748c9cd98d784d33cab88bafc7f5ee9
10.Sit-up/1013_K_1.csv,1013,10,Sit-up,2000,6,200,included,,train,,True,True,True,69aed3f7986c4064b2dba8a6811e87293de3f5d3ff79282b10741754c2d8e574
10.Sit-up/1013_K_2.csv,1013,10,Sit-up,1699,5,199,included,,validation,,True,True,True,4164763c863c493edab0374f92ae8e52f84fea1ddd045b50ec76916687790d9c
0.Stand/1014_A_1.csv,1014,0,Stand,6232,20,232,included,,validation,,True,True,True,e3db8e67bbf8a710dabfe2f91720f7233551d193547b9dc45bc9c77a389e09d4
0.Stand/1014_A_2.csv,1014,0,Stand,6551,21,251,included,,test,supported_test_reservation,True,True,True,2baa9874c78cc977a26a0e2d4606d7a455bcde2fedfe4cba04764580b3bfc172
0.Stand/1014_A_6.csv,1014,0,Stand,6383,21,83,included,,train,supported_train_reservation,True,True,True,9ba8c6f1564bbf751e7784a36489eec7e3f8b5454ccbc092ee4ff323cd7e9d45
1.Sit/1014_B_1.csv,1014,1,Sit,6265,20,265,included,,test,,True,True,True,11354f6843645cd51450f268c1b6a4c6099f364a8ca866a0808e1bb1249dc0ba
1.Sit/1014_B_2.csv,1014,1,Sit,6273,20,273,included,,validation,,True,True,True,4e136575b84742ee184b270cf58f1940344cad5b8d1f3f588a5beb6c2e716708
1.Sit/1014_B_6.csv,1014,1,Sit,6307,21,7,included,,test,,True,True,True,baeeb5ef5670f25d6c7e501938ac6fc8295dfa10217e8a1f5926e234a98d5241
2.Talk-sit/1014_C_1.csv,1014,2,Talk-sit,6165,20,165,included,,validation,,True,True,True,869288f3249dff2e3d080751918c145c618412f1842481602c53fcd7ce060399
2.Talk-sit/1014_C_2.csv,1014,2,Talk-sit,6258,20,258,included,,validation,,True,True,True,5761c979010a1dbd55ad980c4a06a27e25f532a32bd69cd25e024c645012c79f
2.Talk-sit/1014_C_6.csv,1014,2,Talk-sit,6172,20,172,included,,test,,True,True,True,f42a592dccb8052912c8307cd3bf27551f54de9510b0a547af5b628d0d70726a
3.Talk-stand/1014_D_1.csv,1014,3,Talk-stand,6494,21,194,included,,test,supported_test_reservation,True,True,True,9d6d9decae6db8de23bb50b717ec8cbf24ce0c57590a382a417fdae0da49d079
3.Talk-stand/1014_D_2.csv,1014,3,Talk-stand,6494,21,194,included,,train,supported_train_reservation,True,True,True,1ca304c22adb797aed46bbd99cf838acd83cdb72ec99df51f2b40a93b161ddcb
3.Talk-stand/1014_D_6.csv,1014,3,Talk-stand,6179,20,179,included,,validation,,True,True,True,6802989ec24216d9859a43d726f56bf7a99a5458082c3bebf5d509d9d3ebddb3
4.Stand-sit/1014_E_1.csv,1014,4,Stand-sit,1801,6,1,included,,validation,,True,True,True,ba3fa6663d6566d818c25632812618771f8545a76ea73deb65274897c6ba4d2d
4.Stand-sit/1014_E_10.csv,1014,4,Stand-sit,2139,7,39,included,,train,,True,True,True,45ae171157c02a842e59c976e6cea8346ade3e6ba20b923cae92ba7f386fa4fc
4.Stand-sit/1014_E_2.csv,1014,4,Stand-sit,1867,6,67,included,,train,,True,True,True,f77d5baccacdfde42389cbafe8f0763bc1c3a2cb836d05dfc0d959a772d404f3
4.Stand-sit/1014_E_3.csv,1014,4,Stand-sit,1504,5,4,included,,validation,,True,True,True,50babd405dbb1720370a00eedf3c54b5825ecffb6e83176ad499871afd507292
4.Stand-sit/1014_E_4.csv,1014,4,Stand-sit,1650,5,150,included,,test,,True,True,True,4e7ccaef2e75dc68ebba770132338f1058a527538a7ce2de0ed2605baea9f61a
4.Stand-sit/1014_E_5.csv,1014,4,Stand-sit,1808,6,8,included,,test,,True,True,True,a30127975e632b34bd947a57dbedb98a7b15b399c638d2a3b7aec66e9c143be5
4.Stand-sit/1014_E_6.csv,1014,4,Stand-sit,1926,6,126,included,,train,,True,True,True,ff4a60bb27ab30f8335e05afc49d3631339e976ee7e7bf2c31fa424e94d456ac
4.Stand-sit/1014_E_7.csv,1014,4,Stand-sit,1869,6,69,included,,train,,True,True,True,b467165e01fe8ecac18da03188635dc0683b7ccb84b5ca15008a964b130ef22b
4.Stand-sit/1014_E_8.csv,1014,4,Stand-sit,2016,6,216,included,,train,,True,True,True,2d27e6f899ea97488e712dad602d9147159fdbc16abf4d5c92525a6da4a66e30
4.Stand-sit/1014_E_9.csv,1014,4,Stand-sit,2114,7,14,included,,train,,True,True,True,cce597a7556b560dc6604a282243bf0a85a9e4fa0d768b38d2ec0033ec7826a9
5.Lay/1014_F_1.csv,1014,5,Lay,6713,22,113,included,,train,supported_train_reservation,True,True,True,ed4631aac9a069df98700d6443663a1cb5aeedc56f07afcfefb37d3419c2e1dd
5.Lay/1014_F_2.csv,1014,5,Lay,6336,21,36,included,,test,supported_test_reservation,True,True,True,0b47364caf1423a0269b07d2b1458e1c9e4f774956488aa53d6cf578322456d4
5.Lay/1014_F_6.csv,1014,5,Lay,6200,20,200,included,,validation,,True,True,True,b83573b201060200968d21a52ad9026c16d1c08751774f4b67fd1e0dfcbd751f
6.Lay-stand/1014_G_1.csv,1014,6,Lay-stand,2907,9,207,included,,train,,True,True,True,31fbc79b2c9704aa15d59635cd74f9f0c5d711c8beaee167b626b8485e7e0f2d
6.Lay-stand/1014_G_2.csv,1014,6,Lay-stand,2868,9,168,included,,validation,,True,True,True,53d4b7e5d9d21b0cf686b714e9e213b6ade27df37e13d728646412b5b2da3d7d
6.Lay-stand/1014_G_6.csv,1014,6,Lay-stand,4320,14,120,included,,train,,True,True,True,ca0110ff2a9c46a26eec79ed50e0298858e95f75811de7acda5a8e26c6df7f1c
6.Lay-stand/1014_G_7.csv,1014,6,Lay-stand,3527,11,227,included,,validation,,True,True,True,df5f362eb1afbdd9bbfffcf00c73d1763dc7b8655adf0b708399aea9d1beebbb
7.Pick/1014_H_1.csv,1014,7,Pick,3236,10,236,included,,validation,,True,True,True,20312912e5933e5bcf37f859389318c2243ab66ad6a995e088064c0f1a3b1441
7.Pick/1014_H_2.csv,1014,7,Pick,7178,23,278,included,,train,,True,True,True,95101302db0b772487e23a9e4adf9ebdff3a8bd3d7ddb0c481c86bbedaff1dae
7.Pick/1014_H_6.csv,1014,7,Pick,3726,12,126,included,,validation,,True,True,True,1e26b16e44bb16e0d2b79b0690b37b83ec72a98b10b7367a22281486de9568ca
8.Jump/1014_I_1.csv,1014,8,Jump,1120,3,220,included,,train,,True,True,True,79c228d4dabb4d40fc54b632e05817246f9c53d37bf8b29490db402ce2dc8239
8.Jump/1014_I_2.csv,1014,8,Jump,1215,4,15,included,,validation,,True,True,True,d7a41c506f5d4d1068ec48b42231af1c827afccf05f5d1b12295d574d578f173
8.Jump/1014_I_3.csv,1014,8,Jump,1904,6,104,included,,train,,True,True,True,8a99f860f227d77b295f56bba7aac77186628f66df853d92699a43935da8a757
8.Jump/1014_I_6.csv,1014,8,Jump,1216,4,16,included,,train,,True,True,True,1d786fc78a6f90fb2908eb20db2411973dd6cd6d2f72cc41ffdd7d50cdbc00c6
8.Jump/1014_I_7.csv,1014,8,Jump,1222,4,22,included,,test,,True,True,True,0684d6bbe9360ca533ff514658a369080d143d8d57ac33b8d4d3ea789f3cff9c
9.Push-up/1014_J_1.csv,1014,9,Push-up,1095,3,195,included,,test,,True,True,True,677895a576c7831d656d2ab539bcab758027f796ed769fe5c4df51628f624148
9.Push-up/1014_J_2.csv,1014,9,Push-up,1224,4,24,included,,train,,True,True,True,46e0f159c59d39e85c6a36659a5cccbcd80ec3bab161af6259833358df3f15e3
9.Push-up/1014_J_6.csv,1014,9,Push-up,1166,3,266,included,,validation,,True,True,True,16e1ed5ad056f12f3f79e34ffbc8c9a75aea626f18f317fc8848f21c2997e499
10.Sit-up/1014_K_1.csv,1014,10,Sit-up,2546,8,146,included,,train,,True,True,True,bb5969b96b35971bdcc565aaf095ac18683c211e48850e386a4589f9d1303f3e
10.Sit-up/1014_K_2.csv,1014,10,Sit-up,2392,7,292,included,,train,,True,True,True,b0bdc59d72a070ac8737357c8b06c7432fc96204d506db98f5025da32d20958a
10.Sit-up/1014_K_3.csv,1014,10,Sit-up,2217,7,117,included,,train,,True,True,True,ee885ec7282503fd33069e72408ce73a3a4f230837225627698871c89bf908a1
10.Sit-up/1014_K_4.csv,1014,10,Sit-up,2032,6,232,included,,validation,,True,True,True,75492f6671dc37589dacee196ee2ebb241345226d7fd987d4e52ac06e0de511f
10.Sit-up/1014_K_6.csv,1014,10,Sit-up,2149,7,49,included,,train,,True,True,True,63230ac491b0829a93046787d267baa9d961a7e33472356198f879ec60093cc3
10.Sit-up/1014_K_7.csv,1014,10,Sit-up,1892,6,92,included,,test,,True,True,True,0fe114264ecf93012f7684bef1e42e14d3ca187538e31e15c02619e248f0aac2
11.Walk/1014_L_1.csv,1014,11,Walk,1098,3,198,included,,train,,True,True,True,5e749ea687d21f0ad07eadcc7b010c157a3c7f58c8757a6b7b19e539c64ae2b5
