recording_id,raw_run_id,execution_id,user_id,client_id,model,device_id,activity_id,activity,segment_index,source_samples,start_creation_time_ns,end_creation_time_ns,duration_seconds,arrival_start_ms,arrival_end_ms,arrival_median_ms,gap_before_ns,median_sample_interval_ns,estimated_sample_rate_hz,resampled_3s_windows,primary_status,exclusion_reason,split
user=a/device=nexus4_2/activity=bike/bout=01/segment=019,user=a/device=nexus4_2/activity=bike/bout=01,user=a/activity=bike/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,0,bike,19,1308,1424700314965702122,1424700321627168668,6.661466546,1424698468961,1424698475572,1424698472280,5040435791,5035400.0,198.5939548000159,2,included,,validation
user=a/device=nexus4_2/activity=bike/bout=01/segment=020,user=a/device=nexus4_2/activity=bike/bout=01,user=a/activity=bike/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,0,bike,20,1379,1424700323009339003,1424700329948040575,6.938701572,1424698476954,1424698483898,1424698480425,1382170335,5035400.0,198.5939548000159,2,included,,validation
user=a/device=nexus4_2/activity=bike/bout=01/segment=021,user=a/device=nexus4_2/activity=bike/bout=01,user=a/activity=bike/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,0,bike,21,2187,1424700333926050311,1424700345101326747,11.175276436,1424698487956,1424698499046,1424698493542,3978009736,5035400.0,198.5939548000159,3,included,,validation
user=a/device=nexus4_2/activity=bike/bout=01/segment=022,user=a/device=nexus4_2/activity=bike/bout=01,user=a/activity=bike/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,0,bike,22,278,1424700346440743251,1424700347835615672,1.394872421,1424698499954,1424698501354,1424698500654,1339416504,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=a/device=nexus4_2/activity=bike/bout=01/segment=023,user=a/device=nexus4_2/activity=bike/bout=01,user=a/activity=bike/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,0,bike,23,1550,1424700349246162448,1424700356809334264,7.563171816,1424698502955,1424698510754,1424698506857,1410546776,5035400.0,198.5939548000159,2,included,,validation
user=a/device=nexus4_2/activity=bike/bout=01/segment=024,user=a/device=nexus4_2/activity=bike/bout=01,user=a/activity=bike/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,0,bike,24,7,1424700358290443883,1424700358321815954,0.031372071,1424698511952,1424698511984,1424698511969,1481109619,5035401.0,198.59391536046485,0,excluded,insufficient_continuous_duration,excluded
user=a/device=nexus4_2/activity=bike/bout=01/segment=025,user=a/device=nexus4_2/activity=bike/bout=01,user=a/activity=bike/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,0,bike,25,472,1424700360491280065,1424700362955426327,2.464146262,1424698514967,1424698517426,1424698516237,2169464111,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=a/device=nexus4_2/activity=sit/bout=01/segment=001,user=a/device=nexus4_2/activity=sit/bout=01,user=a/activity=sit/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,1,sit,1,806,1424698793001157282,1424698797060915286,4.059758004,1424696946959,1424696951006,1424696948983,,5035400.0,198.5939548000159,1,included,,train
user=a/device=nexus4_2/activity=sit/bout=01/segment=002,user=a/device=nexus4_2/activity=sit/bout=01,user=a/activity=sit/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,1,sit,2,58789,1424698802021608646,1424699098968718482,296.947109836,1424696955954,1424697252921,1424697103994,4960693360,5035400.0,198.5939548000159,98,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=01/segment=001,user=a/device=nexus4_2/activity=stairsdown/bout=01,user=a/activity=stairsdown/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,421,1424699520467322119,1424699522582129248,2.114807129,1424697674439,1424697676529,1424697675472,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=a/device=nexus4_2/activity=stairsdown/bout=01/segment=002,user=a/device=nexus4_2/activity=stairsdown/bout=01,user=a/activity=stairsdown/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,784,1424699527003241309,1424699530952008954,3.948767645,1424697680959,1424697684901,1424697682928,4421112061,5035400.0,198.5939548000159,1,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=01/segment=003,user=a/device=nexus4_2/activity=stairsdown/bout=01,user=a/activity=stairsdown/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,4130,1424699535121350995,1424699555891388702,20.770037707,1424697688955,1424697709843,1424697699441,4169342041,5035400.0,198.5939548000159,6,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=01/segment=004,user=a/device=nexus4_2/activity=stairsdown/bout=01,user=a/activity=stairsdown/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,3442,1424699560901551056,1424699578353385542,17.451834486,1424697714960,1424697732301,1424697723624,5010162354,5035400.0,198.5939548000159,5,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=02/segment=001,user=a/device=nexus4_2/activity=stairsdown/bout=02,user=a/activity=stairsdown/execution=02,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,3899,1424699627180982223,1424699646810688634,19.629706411,1424697781135,1424697800755,1424697790946,,5035400.0,198.5939548000159,6,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=02/segment=002,user=a/device=nexus4_2/activity=stairsdown/bout=02,user=a/activity=stairsdown/execution=02,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,658,1424699650020232139,1424699653323000598,3.302768459,1424697803960,1424697807273,1424697805618,3209543505,5035400.0,198.5939548000159,1,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=02/segment=003,user=a/device=nexus4_2/activity=stairsdown/bout=02,user=a/activity=stairsdown/execution=02,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,734,1424699657995852161,1424699662657285892,4.661433731,1424697811952,1424697816602,1424697813797,4672851563,5035400.0,198.5939548000159,1,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=02/segment=004,user=a/device=nexus4_2/activity=stairsdown/bout=02,user=a/activity=stairsdown/execution=02,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,1641,1424699665011200849,1424699673369977900,8.358777051,1424697818952,1424697827318,1424697823176,2353914957,5035400.0,198.5939548000159,2,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=02/segment=005,user=a/device=nexus4_2/activity=stairsdown/bout=02,user=a/activity=stairsdown/execution=02,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,5,7,1424699676376081416,1424699676572418007,0.196336591,1424697829960,1424697830153,1424697830052,3006103516,5035400.5,198.5939350802384,0,excluded,insufficient_continuous_duration,excluded
user=a/device=nexus4_2/activity=stairsdown/bout=03/segment=001,user=a/device=nexus4_2/activity=stairsdown/bout=03,user=a/activity=stairsdown/execution=03,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,65,1424699731728399859,1424699732050451861,0.322052002,1424697885681,1424697885998,1424697885838,,5035400.5,198.5939350802384,0,excluded,insufficient_continuous_duration,excluded
user=a/device=nexus4_2/activity=stairsdown/bout=03/segment=002,user=a/device=nexus4_2/activity=stairsdown/bout=03,user=a/activity=stairsdown/execution=03,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,671,1424699736617895709,1424699740384966576,3.767070867,1424697890958,1424697894330,1424697892644,4567443848,5035400.0,198.5939548000159,1,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=03/segment=003,user=a/device=nexus4_2/activity=stairsdown/bout=03,user=a/activity=stairsdown/execution=03,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,7742,1424699745002550805,1424699785321960106,40.319409301,1424697898961,1424697939267,1424697918755,4617584229,5035400.0,198.5939548000159,13,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=04/segment=001,user=a/device=nexus4_2/activity=stairsdown/bout=04,user=a/activity=stairsdown/execution=04,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,421,1424699839507714286,1424699841622807560,2.115093274,1424697993454,1424697995571,1424697994512,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=a/device=nexus4_2/activity=stairsdown/bout=04/segment=002,user=a/device=nexus4_2/activity=stairsdown/bout=04,user=a/activity=stairsdown/execution=04,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,1317,1424699846779301700,1424699853651460198,6.872158498,1424698000971,1424698007604,1424698004283,5156494140,5035400.0,198.5939548000159,2,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=04/segment=003,user=a/device=nexus4_2/activity=stairsdown/bout=04,user=a/activity=stairsdown/execution=04,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,2796,1424699858012208489,1424699872086835881,14.074627392,1424698011962,1424698026033,1424698018999,4360748291,5035400.0,198.5939548000159,4,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=04/segment=004,user=a/device=nexus4_2/activity=stairsdown/bout=04,user=a/activity=stairsdown/execution=04,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,2951,1424699877011487981,1424699892173916232,15.162428251,1424698030958,1424698046121,1424698038384,4924652100,5035400.0,198.5939548000159,5,included,,train
user=a/device=nexus4_2/activity=stairsdown/bout=05/segment=001,user=a/device=nexus4_2/activity=stairsdown/bout=05,user=a/activity=stairsdown/execution=05,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,573,1424699946185340162,1424699949065811753,2.880471591,1424698100138,1424698103011,1424698101578,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=a/device=nexus4_2/activity=stairsdown/bout=05/segment=002,user=a/device=nexus4_2/activity=stairsdown/bout=05,user=a/activity=stairsdown/execution=05,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,701,1424699954020645738,1424699957534786049,3.514140311,1424698107956,1424698111482,1424698109720,4954833985,5035400.0,198.5939548000159,1,included,,test
user=a/device=nexus4_2/activity=stairsdown/bout=05/segment=003,user=a/device=nexus4_2/activity=stairsdown/bout=05,user=a/activity=stairsdown/execution=05,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,2087,1424699962016383950,1424699972526157075,10.509773125,1424698115969,1424698126478,1424698121227,4481597901,5035400.0,198.5939548000159,3,included,,test
user=a/device=nexus4_2/activity=stairsdown/bout=05/segment=004,user=a/device=nexus4_2/activity=stairsdown/bout=05,user=a/activity=stairsdown/execution=05,a,user=a|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,3530,1424699977007602387,1424699994778830800,17.771228413,1424698130957,1424698148724,1424698139842,4481445312,5035400.0,198.5939548000159,5,included,,test
user=a/device=nexus4_2/activity=stairsup/bout=01/segment=001,user=a/device=nexus4_2/activity=stairsup/bout=01,user=a/activity=stairsup/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,2702,1424699506863403964,1424699520462347754,13.59894379,1424697660801,1424697674420,1424697667606,,5035400.0,198.5939548000159,4,included,,train
user=a/device=nexus4_2/activity=stairsup/bout=02/segment=001,user=a/device=nexus4_2/activity=stairsup/bout=02,user=a/activity=stairsup/execution=02,a,user=a|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,9693,1424699578358329389,1424699627175946823,48.817617434,1424697732306,1424697781122,1424697756711,,5035400.0,198.5939548000159,16,included,,validation
user=a/device=nexus4_2/activity=stairsup/bout=03/segment=001,user=a/device=nexus4_2/activity=stairsup/bout=03,user=a/activity=stairsup/execution=03,a,user=a|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,10648,1424699678249236854,1424699731723364459,53.474127605,1424697831954,1424697885670,1424697858860,,5035400.0,198.5939548000159,17,included,,train
user=a/device=nexus4_2/activity=stairsup/bout=04/segment=001,user=a/device=nexus4_2/activity=stairsup/bout=04,user=a/activity=stairsup/execution=04,a,user=a|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,10755,1424699785327300682,1424699839502678886,54.175378204,1424697939280,1424697993449,1424697966362,,5035400.0,198.5939548000159,18,included,,train
user=a/device=nexus4_2/activity=stairsup/bout=05/segment=001,user=a/device=nexus4_2/activity=stairsup/bout=05,user=a/activity=stairsup/execution=05,a,user=a|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,3408,1424699892506283175,1424699910514540533,18.008257358,1424698046451,1424698064467,1424698055882,,5035400.0,198.5939548000159,6,included,,train
user=a/device=nexus4_2/activity=stairsup/bout=05/segment=002,user=a/device=nexus4_2/activity=stairsup/bout=05,user=a/activity=stairsup/execution=05,a,user=a|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,6181,1424699915016157965,1424699946180091139,31.163933174,1424698068964,1424698100125,1424698084536,4501617432,5035400.0,198.5939548000159,10,included,,train
user=a/device=nexus4_2/activity=stand/bout=01/segment=001,user=a/device=nexus4_2/activity=stand/bout=01,user=a/activity=stand/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,2,stand,1,3747,1424698479964626384,1424698500328214014,20.36358763,1424696633915,1424696654278,1424696644537,,5035400.0,198.5939548000159,6,included,,train
user=a/device=nexus4_2/activity=stand/bout=01/segment=002,user=a/device=nexus4_2/activity=stand/bout=01,user=a/activity=stand/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,2,stand,2,1405,1424698505001065576,1424698512079553601,7.078488025,1424696658957,1424696666029,1424696662499,4672851562,5035400.0,198.5939548000159,2,included,,train
user=a/device=nexus4_2/activity=stand/bout=01/segment=003,user=a/device=nexus4_2/activity=stand/bout=01,user=a/activity=stand/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,2,stand,3,50979,1424698513524713513,1424698772043322283,258.51860877,1424696666956,1424696925991,1424696797303,1445159912,5035400.0,198.5939548000159,86,included,,train
user=a/device=nexus4_2/activity=stand/bout=01/segment=004,user=a/device=nexus4_2/activity=stand/bout=01,user=a/activity=stand/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,2,stand,4,635,1424698776972948748,1424698780204341996,3.231393248,1424696930958,1424696934153,1424696932553,4929626465,5035400.0,198.5939548000159,1,included,,train
user=a/device=nexus4_2/activity=walk/bout=01/segment=001,user=a/device=nexus4_2/activity=walk/bout=01,user=a/activity=walk/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,3,walk,1,6130,1424699208581757789,1424699240740172112,32.158414323,1424697362526,1424697394686,1424697379258,,5035400.0,198.5939548000159,10,included,,test
user=a/device=nexus4_2/activity=walk/bout=01/segment=002,user=a/device=nexus4_2/activity=walk/bout=01,user=a/activity=walk/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,3,walk,2,4974,1424699243932799065,1424699269585785097,25.652986032,1424697396959,1424697423531,1424697410558,3192626953,5035400.0,198.5939548000159,8,included,,test
user=a/device=nexus4_2/activity=walk/bout=01/segment=003,user=a/device=nexus4_2/activity=walk/bout=01,user=a/activity=walk/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,3,walk,3,4016,1424699270683502383,1424699290964914297,20.281411914,1424697424691,1424697444913,1424697434822,1097717286,5035400.0,198.5939548000159,6,included,,test
user=a/device=nexus4_2/activity=walk/bout=01/segment=004,user=a/device=nexus4_2/activity=walk/bout=01,user=a/activity=walk/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,3,walk,4,661,1424699295990243886,1424699299334186098,3.343942212,1424697449956,1424697453282,1424697451618,5025329589,5035400.0,198.5939548000159,1,included,,test
user=a/device=nexus4_2/activity=walk/bout=01/segment=005,user=a/device=nexus4_2/activity=walk/bout=01,user=a/activity=walk/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,3,walk,5,6608,1424699300522510073,1424699334973930084,34.451420011,1424697453956,1424697488958,1424697471925,1188323975,5035400.0,198.5939548000159,11,included,,test
user=a/device=nexus4_2/activity=walk/bout=01/segment=006,user=a/device=nexus4_2/activity=walk/bout=01,user=a/activity=walk/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,3,walk,6,12302,1424699337990867340,1424699401024477685,63.033610345,1424697491954,1424697554993,1424697523020,3016937256,5035400.0,198.5939548000159,21,included,,test
user=a/device=nexus4_2/activity=walk/bout=01/segment=007,user=a/device=nexus4_2/activity=walk/bout=01,user=a/activity=walk/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,3,walk,7,12709,1424699404947115624,1424699469023024305,64.075908681,1424697558969,1424697622971,1424697590967,3922637939,5035400.0,198.5939548000159,21,included,,test
user=a/device=nexus4_2/activity=walk/bout=01/segment=008,user=a/device=nexus4_2/activity=walk/bout=01,user=a/activity=walk/execution=01,a,user=a|device=nexus4_2,nexus4,nexus4_2,3,walk,8,1322,1424699474017822240,1424699480664226696,6.646404456,1424697627959,1424697634610,1424697631283,4994797935,5035400.0,198.5939548000159,2,included,,test
user=a/device=s3_1/activity=bike/bout=01/segment=001,user=a/device=s3_1/activity=bike/bout=01,user=a/activity=bike/execution=01,a,user=a|device=s3_1,s3,s3_1,0,bike,1,22823,54050308967000,54300337511000,250.028544,1424698217673,1424698517426,1424698380567,,10112000.0,98.89240506329114,83,included,,validation
user=a/device=s3_1/activity=sit/bout=01/segment=001,user=a/device=s3_1/activity=sit/bout=01,user=a/activity=sit/execution=01,a,user=a|device=s3_1,s3,s3_1,1,sit,1,30121,52844292942000,53152362136000,308.069194,1424696944852,1424697252921,1424697098737,,10115000.0,98.86307464162135,102,included,,train
user=a/device=s3_1/activity=stairsdown/bout=01/segment=001,user=a/device=s3_1/activity=stairsdown/bout=01,user=a/activity=stairsdown/execution=01,a,user=a|device=s3_1,s3,s3_1,5,stairsdown,1,5180,53545067562000,53599385232000,54.31767,1424697674436,1424697732294,1424697705981,,10115000.0,98.86307464162135,18,included,,train
